# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 29 01:07:31 2023
#
# User preference: *
#
# CONSTRAINT:  where (sy_jmagstr in [8.5,9])
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_jmagerr1:    J (2MASS) Magnitude Upper Unc
# COLUMN sy_jmagerr2:    J (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,default_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
WASP-95 b,WASP-95,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,2.18466695,0.00000049,-0.00000049,0,,,,,13.703,0.662,-0.662,0,1.222,0.059,-0.059,0,,,,,,,,,,,,,1.170802,0.003493,-0.003493,0,2.8652800,0.0090748,-0.0090748,0,,5630.00,,,0,1.24,0.06,-0.06,0,,,,,,,,,,,,,,4.38,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h29m49.88s,337.4578243,-48d00m11.16s,-48.0030988,137.5440000,0.7950000,-0.7860000,8.9360000,0.0290000,-0.0290000,9.9369700,0.0004830,-0.0004830
WASP-95 b,WASP-95,0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,2.18467300,0.00000140,-0.00000140,0,0.034160,0.000830,-0.000830,0,13.560,0.670,-0.670,0,1.210,0.060,-0.060,0,359.13000,31.78000,-12.71000,0,1.13000,0.09000,-0.27000,0,0.000000,,,0,1.050000,0.030000,-0.030000,0,2.7840000,0.0240000,-0.0240000,0,G2,5630.00,130.00,-130.00,0,1.13,0.08,-0.04,0,1.11,0.09,-0.09,0,0.140,0.160,-0.160,0,[Fe/H],,,,,4.38,0.02,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h29m49.88s,337.4578243,-48d00m11.16s,-48.0030988,137.5440000,0.7950000,-0.7860000,8.9360000,0.0290000,-0.0290000,9.9369700,0.0004830,-0.0004830
WASP-95 b,WASP-95,0,<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>,2.18466629,0.00000023,-0.00000023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h29m49.88s,337.4578243,-48d00m11.16s,-48.0030988,137.5440000,0.7950000,-0.7860000,8.9360000,0.0290000,-0.0290000,9.9369700,0.0004830,-0.0004830
WASP-95 b,WASP-95,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,2.18466650,0.00000030,-0.00000030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5830.00,140.00,-140.00,0,1.23,0.09,-0.09,0,1.46,0.42,-0.42,0,0.140,,,0,[Fe/H],,,,,4.36,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h29m49.88s,337.4578243,-48d00m11.16s,-48.0030988,137.5440000,0.7950000,-0.7860000,8.9360000,0.0290000,-0.0290000,9.9369700,0.0004830,-0.0004830
GJ 1265 b,GJ 1265,1,<a refstr=LUQUE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...620A.171L/abstract target=ref>Luque et al. 2018</a>,3.65110000,0.00120000,-0.00120000,0,0.026000,0.001000,-0.001000,0,,,,,,,,,7.40000,0.50000,-0.50000,0,,,,,0.040000,0.040000,-0.040000,0,,,,,,,,,M4.5 V,3236.00,51.00,-51.00,0,0.19,0.01,-0.01,0,0.18,0.02,-0.02,0,-0.040,0.160,-0.160,0,[Fe/H],-2.439,0.006,-0.006,0,5.09,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h13m43.79s,333.4324675,-17d41m13.42s,-17.6870623,10.2525000,0.0075000,-0.0076000,8.9550000,0.0290000,-0.0290000,12.0807000,0.0005580,-0.0005580
KELT-3 b,KELT-3,0,<a refstr=PEPPER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...773...64P/abstract target=ref> Pepper et al. 2013 </a>,2.70339040,0.00000990,-0.00001000,0,0.041220,0.000660,-0.000670,0,15.076,0.807,-0.807,0,1.345,0.072,-0.072,0,469.41500,20.97600,-20.34000,0,0.75000,0.12000,-0.10000,0,0.000000,,,0,0.882000,0.021000,-0.021000,0,3.1512000,0.0384000,-0.0384000,0,,6306.00,50.00,-49.00,0,1.47,0.07,-0.07,0,1.28,0.06,-0.06,0,0.044,0.080,-0.082,0,[Fe/H],0.489,0.042,-0.045,0,4.21,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h54m34.35s,148.6431193,+40d23m16.60s,40.3879446,210.2520000,5.5440000,-5.2710000,8.9630000,0.0190000,-0.0190000,9.7632400,0.0004150,-0.0004150
KELT-3 b,KELT-3,1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2.70339000,0.00001000,-0.00001000,0,,,,,17.486,1.233,-1.233,0,1.560,0.110,-0.110,0,616.59020,104.88390,-104.88390,0,,,,,0.000000,,,0,0.890000,0.020000,-0.020000,0,,,,,,6304.00,49.00,-49.00,0,1.70,0.12,-0.12,0,1.96,0.50,-0.50,0,0.050,,,0,[Fe/H],,,,,4.20,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h54m34.35s,148.6431193,+40d23m16.60s,40.3879446,210.2520000,5.5440000,-5.2710000,8.9630000,0.0190000,-0.0190000,9.7632400,0.0004150,-0.0004150
KELT-3 b,KELT-3,0,<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>,2.70338980,0.00000058,-0.00000058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h54m34.35s,148.6431193,+40d23m16.60s,40.3879446,210.2520000,5.5440000,-5.2710000,8.9630000,0.0190000,-0.0190000,9.7632400,0.0004150,-0.0004150
KELT-3 b,KELT-3,0,<a refstr=MALLONN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..81M/abstract target=ref>Mallonn et al. 2019</a>,2.70338500,0.00000180,-0.00000180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6518.00,99.90,-147.55,0,1.61,0.07,-0.10,0,1.34,0.26,-0.18,0,,,,,,0.625,0.033,-0.028,0,4.15,0.11,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h54m34.35s,148.6431193,+40d23m16.60s,40.3879446,210.2520000,5.5440000,-5.2710000,8.9630000,0.0190000,-0.0190000,9.7632400,0.0004150,-0.0004150
KELT-3 b,KELT-3,0,<a refstr=KOKORI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..258...40K/abstract target=ref>Kokori et al. 2022</a>,2.70338780,0.00000100,-0.00000100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6306.00,50.00,-49.00,0,1.47,0.07,-0.07,0,1.28,0.06,-0.06,0,0.044,0.080,-0.082,0,[Fe/H],0.489,0.042,-0.045,0,4.21,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h54m34.35s,148.6431193,+40d23m16.60s,40.3879446,210.2520000,5.5440000,-5.2710000,8.9630000,0.0190000,-0.0190000,9.7632400,0.0004150,-0.0004150
KELT-3 b,KELT-3,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,2.70339420,0.00000510,-0.00000510,0,,,,,16.720,0.893,-0.893,0,1.492,0.080,-0.080,0,,,,,,,,,,,,,1.034000,0.000191,-0.000191,0,2.9270000,0.1600000,-0.1600000,0,,6518.00,123.70,-123.70,0,1.61,0.08,-0.08,0,,,,,,,,,,,,,,4.15,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h54m34.35s,148.6431193,+40d23m16.60s,40.3879446,210.2520000,5.5440000,-5.2710000,8.9630000,0.0190000,-0.0190000,9.7632400,0.0004150,-0.0004150
KELT-3 b,KELT-3,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.70339000,0.00001000,-0.00001000,0,0.041230,0.000660,-0.000660,0,15.076,0.807,-0.807,0,1.345,0.072,-0.072,0,469.75274,20.02329,-19.70546,0,0.75000,0.15000,-0.11000,0,0.035000,,,1,,,,,,,,,,6308.00,50.00,-50.00,0,1.47,0.07,-0.06,0,1.28,0.06,-0.06,0,0.040,0.080,-0.080,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h54m34.35s,148.6431193,+40d23m16.60s,40.3879446,210.2520000,5.5440000,-5.2710000,8.9630000,0.0190000,-0.0190000,9.7632400,0.0004150,-0.0004150
K2-65 b,K2-65,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,12.64781500,0.00067300,-0.00071700,0,,,,,1.382,0.247,-0.093,0,0.123,0.022,-0.008,0,,,,,,,,,,,,,,,,,,,,,,4799.00,50.00,-50.00,0,0.67,0.02,-0.02,0,0.70,0.02,-0.02,0,-0.340,0.080,-0.080,0,[Fe/H],,,,,4.55,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h12m51.00s,333.2125206,-10d55m34.09s,-10.9261373,,,,8.9670000,0.0350000,-0.0350000,,,
K2-65 b,K2-65,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,12.64655000,0.00050000,-0.00050000,0,,,,,1.470,0.130,-0.250,0,0.131,0.012,-0.022,0,,,,,,,,,,,,,0.039100,0.001000,-0.001100,0,2.9280000,0.1200000,-0.1680000,0,,,,,,0.72,0.04,-0.04,0,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h12m51.00s,333.2125206,-10d55m34.09s,-10.9261373,,,,8.9670000,0.0350000,-0.0350000,,,
K2-65 b,K2-65,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,12.64784900,,,0,,,,,1.650,,,0,0.147,,,0,,,,,,,,,,,,,0.044000,,,0,2.9900000,,,0,,4711.00,,,0,0.72,,,0,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h12m51.00s,333.2125206,-10d55m34.09s,-10.9261373,,,,8.9670000,0.0350000,-0.0350000,,,
K2-65 b,K2-65,1,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,12.64750000,0.00130000,-0.00130000,0,0.101400,0.003900,-0.003900,0,1.580,0.380,-0.380,0,0.141,0.034,-0.034,0,,,,,,,,,,,,,,,,,3.4300000,0.3500000,-0.3500000,0,,5213.00,336.00,-336.00,0,0.84,0.12,-0.12,0,0.87,0.10,-0.10,0,,,,,,,,,,4.53,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h12m51.00s,333.2125206,-10d55m34.09s,-10.9261373,,,,8.9670000,0.0350000,-0.0350000,,,
K2-65 b,K2-65,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,12.65309622,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.041000,0.002000,-0.002000,0,3.4770000,0.2230000,-0.2230000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h12m51.00s,333.2125206,-10d55m34.09s,-10.9261373,,,,8.9670000,0.0350000,-0.0350000,,,
K2-233 b,K2-233,0,<a refstr=DAVID_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..222D/abstract target=ref>David et al. 2018</a>,2.46746000,0.00014000,-0.00014000,0,0.033170,0.000440,-0.000450,0,1.398,0.062,-0.060,0,0.125,0.006,-0.005,0,,,,,,,,,0.000000,,,0,,,,,1.9690000,0.0620000,-0.0630000,0,K3,4950.00,100.00,-100.00,0,0.74,0.03,-0.03,0,0.80,0.03,-0.03,0,0.070,0.060,-0.060,0,[Fe/H],-0.523,0.044,-0.049,0,4.71,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m55.18s,230.4799011,-20d13m54.47s,-20.2317975,67.5062000,0.2799000,-0.2775000,8.9680000,0.0200000,-0.0200000,10.4191000,0.0003430,-0.0003430
K2-233 b,K2-233,1,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,2.46750000,0.00004000,-0.00004000,0,0.033080,0.000100,-0.000090,0,1.343,0.018,-0.016,0,0.120,0.002,-0.001,0,11.26000,,,1,26.26000,,,1,0.079000,0.048000,-0.029000,0,,,,,1.9880000,0.0260000,-0.0260000,0,,5033.00,41.00,-35.00,0,0.71,0.01,-0.01,0,0.79,0.01,-0.01,0,-0.090,0.030,-0.030,0,[Fe/H],,,,,4.64,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m55.18s,230.4799011,-20d13m54.47s,-20.2317975,67.5062000,0.2799000,-0.2775000,8.9680000,0.0200000,-0.0200000,10.4191000,0.0003430,-0.0003430
K2-233 c,K2-233,1,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,7.06005000,0.00024000,-0.00027000,0,0.066660,0.000200,-0.000180,0,1.281,0.022,-0.021,0,0.114,0.002,-0.002,0,12.81000,,,1,33.91000,,,1,0.200200,,,1,,,,,2.7960000,0.0570000,-0.0530000,0,,5033.00,41.00,-35.00,0,0.71,0.01,-0.01,0,0.79,0.01,-0.01,0,-0.090,0.030,-0.030,0,[Fe/H],,,,,4.64,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m55.18s,230.4799011,-20d13m54.47s,-20.2317975,67.5062000,0.2799000,-0.2775000,8.9680000,0.0200000,-0.0200000,10.4191000,0.0003430,-0.0003430
K2-233 c,K2-233,0,<a refstr=DAVID_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..222D/abstract target=ref>David et al. 2018</a>,7.06142000,0.00084000,-0.00084000,0,0.066870,0.000880,-0.000900,0,1.335,0.083,-0.077,0,0.119,0.007,-0.007,0,,,,,,,,,0.000000,,,0,,,,,2.6500000,0.1300000,-0.1500000,0,K3,4950.00,100.00,-100.00,0,0.74,0.03,-0.03,0,0.80,0.03,-0.03,0,0.070,0.060,-0.060,0,[Fe/H],-0.523,0.044,-0.049,0,4.71,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m55.18s,230.4799011,-20d13m54.47s,-20.2317975,67.5062000,0.2799000,-0.2775000,8.9680000,0.0200000,-0.0200000,10.4191000,0.0003430,-0.0003430
K2-233 d,K2-233,1,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,24.36450000,0.00068000,-0.00068000,0,0.152240,0.000460,-0.000420,0,2.358,0.043,-0.036,0,0.210,0.004,-0.003,0,21.14000,,,1,8.85000,,,1,0.199900,,,1,,,,,3.8380000,0.0330000,-0.0330000,0,,5033.00,41.00,-35.00,0,0.71,0.01,-0.01,0,0.79,0.01,-0.01,0,-0.090,0.030,-0.030,0,[Fe/H],,,,,4.64,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m55.18s,230.4799011,-20d13m54.47s,-20.2317975,67.5062000,0.2799000,-0.2775000,8.9680000,0.0200000,-0.0200000,10.4191000,0.0003430,-0.0003430
K2-233 d,K2-233,0,<a refstr=DAVID_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..222D/abstract target=ref>David et al. 2018</a>,24.36620000,0.00210000,-0.00210000,0,0.152700,0.002000,-0.002100,0,2.640,0.110,-0.110,0,0.236,0.010,-0.010,0,,,,,,,,,0.000000,,,0,,,,,3.8080000,0.0890000,-0.0880000,0,K3,4950.00,100.00,-100.00,0,0.74,0.03,-0.03,0,0.80,0.03,-0.03,0,0.070,0.060,-0.060,0,[Fe/H],-0.523,0.044,-0.049,0,4.71,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m55.18s,230.4799011,-20d13m54.47s,-20.2317975,67.5062000,0.2799000,-0.2775000,8.9680000,0.0200000,-0.0200000,10.4191000,0.0003430,-0.0003430
TOI-1670 b,TOI-1670,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,10.98369400,0.00006380,-0.00006380,0,,,,,2.127,0.141,-0.141,0,0.190,0.013,-0.013,0,,,,,,,,,,,,,0.028600,0.002180,-0.002180,0,2.7020000,0.6610000,-0.6610000,0,,6453.00,195.00,-195.00,0,1.31,0.06,-0.06,0,,,,,,,,,,,,,,5.20,0.37,-0.37,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h16m04.14s,259.0172522,+72d09m40.25s,72.1611806,168.0670000,0.6900000,-0.6840000,8.9680000,0.0210000,-0.0210000,9.8193400,0.0003700,-0.0003700
TOI-1670 b,TOI-1670,1,<a refstr=TRAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220304334T/abstract target=ref>Tran et al. 2022</a>,10.98462000,0.00046000,-0.00051000,0,0.103000,0.002000,-0.002000,0,2.060,0.190,-0.150,0,0.184,0.017,-0.013,0,41.31769,,,1,8.60000,6.90000,-5.60000,0,0.590000,0.170000,-0.260000,0,,,,,2.8000000,0.1600000,-0.1900000,0,F7 V,6170.00,61.00,-61.00,0,1.32,0.02,-0.02,0,1.21,0.02,-0.02,0,0.090,0.070,-0.070,0,[Fe/H],,,,,4.29,0.11,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h16m04.14s,259.0172522,+72d09m40.25s,72.1611806,168.0670000,0.6900000,-0.6840000,8.9680000,0.0210000,-0.0210000,9.8193400,0.0003700,-0.0003700
